Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Eligibility,SW1_Departure,SW2_Arrival,SW2_Eligibility,SW2_Departure,Diff_Eli_Dest_SW1,Diff_Eli_Dest_SW2,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
48256,0.47348,0.473512,3.1716e-05,0.473484,0.47349,0.47349,0.473494,0.473508,0.473508,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48257,0.47349,0.473522,3.1716e-05,0.473494,0.4735,0.4735,0.473504,0.473518,0.473518,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48258,0.4735,0.473532,3.1716e-05,0.473504,0.47351,0.47351,0.473514,0.473528,0.473528,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48259,0.47351,0.473542,3.1716e-05,0.473514,0.47352,0.47352,0.473524,0.473538,0.473538,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48260,0.47352,0.473552,3.1716e-05,0.473524,0.47353,0.47353,0.473534,0.473548,0.473548,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48261,0.47353,0.473562,3.1716e-05,0.473534,0.47354,0.47354,0.473544,0.473558,0.473558,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48262,0.47354,0.473572,3.1716e-05,0.473544,0.47355,0.47355,0.473554,0.473568,0.473568,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48263,0.47355,0.473582,3.1716e-05,0.473554,0.47356,0.47356,0.473564,0.473578,0.473578,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48264,0.47356,0.473592,3.1716e-05,0.473564,0.47357,0.47357,0.473574,0.473588,0.473588,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48265,0.47357,0.473602,3.1716e-05,0.473574,0.47358,0.47358,0.473584,0.473598,0.473598,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48266,0.47358,0.473612,3.1716e-05,0.473584,0.47359,0.47359,0.473594,0.473608,0.473608,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48267,0.47359,0.473622,3.1716e-05,0.473594,0.4736,0.4736,0.473604,0.473618,0.473618,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48268,0.4736,0.473632,3.1716e-05,0.473604,0.47361,0.47361,0.473614,0.473628,0.473628,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48269,0.47361,0.473642,3.1716e-05,0.473614,0.47362,0.47362,0.473624,0.473638,0.473638,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48270,0.47362,0.473652,3.1716e-05,0.473624,0.47363,0.47363,0.473634,0.473648,0.473648,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48271,0.47363,0.473662,3.1716e-05,0.473634,0.47364,0.47364,0.473644,0.473658,0.473658,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48272,0.47364,0.473672,3.1716e-05,0.473644,0.47365,0.47365,0.473654,0.473668,0.473668,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48273,0.47365,0.473682,3.1716e-05,0.473654,0.47366,0.47366,0.473664,0.473678,0.473678,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48274,0.47366,0.473692,3.1716e-05,0.473664,0.47367,0.47367,0.473674,0.473688,0.473688,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48275,0.47367,0.473702,3.1716e-05,0.473674,0.47368,0.47368,0.473684,0.473698,0.473698,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48276,0.47368,0.473712,3.1716e-05,0.473684,0.47369,0.47369,0.473694,0.473708,0.473708,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48277,0.47369,0.473722,3.1716e-05,0.473694,0.4737,0.4737,0.473704,0.473718,0.473718,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48278,0.4737,0.473732,3.1716e-05,0.473704,0.47371,0.47371,0.473714,0.473728,0.473728,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48279,0.47371,0.473742,3.1716e-05,0.473714,0.47372,0.47372,0.473724,0.473738,0.473738,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48280,0.47372,0.473752,3.1716e-05,0.473724,0.47373,0.47373,0.473734,0.473748,0.473748,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48281,0.47373,0.473762,3.1716e-05,0.473734,0.47374,0.47374,0.473744,0.473758,0.473758,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48282,0.47374,0.473772,3.1716e-05,0.473744,0.47375,0.47375,0.473754,0.473768,0.473768,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48283,0.47375,0.473782,3.1716e-05,0.473754,0.47376,0.47376,0.473764,0.473778,0.473778,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48284,0.47376,0.473792,3.1716e-05,0.473764,0.47377,0.47377,0.473774,0.473788,0.473788,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48285,0.47377,0.473802,3.1716e-05,0.473774,0.47378,0.47378,0.473784,0.473798,0.473798,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48286,0.47378,0.473812,3.1716e-05,0.473784,0.47379,0.47379,0.473794,0.473808,0.473808,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48287,0.47379,0.473822,3.1716e-05,0.473794,0.4738,0.4738,0.473804,0.473818,0.473818,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48288,0.4738,0.473832,3.1716e-05,0.473804,0.47381,0.47381,0.473814,0.473828,0.473828,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48289,0.47381,0.473842,3.1716e-05,0.473814,0.47382,0.47382,0.473824,0.473838,0.473838,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48290,0.47382,0.473852,3.1716e-05,0.473824,0.47383,0.47383,0.473834,0.473848,0.473848,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48291,0.47383,0.473862,3.1716e-05,0.473834,0.47384,0.47384,0.473844,0.473858,0.473858,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48292,0.47384,0.473872,3.1716e-05,0.473844,0.47385,0.47385,0.473854,0.473868,0.473868,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48293,0.47385,0.473882,3.1716e-05,0.473854,0.47386,0.47386,0.473864,0.473878,0.473878,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48294,0.47386,0.473892,3.1716e-05,0.473864,0.47387,0.47387,0.473874,0.473888,0.473888,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48295,0.47387,0.473902,3.1716e-05,0.473874,0.47388,0.47388,0.473884,0.473898,0.473898,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48296,0.47388,0.473912,3.1716e-05,0.473884,0.47389,0.47389,0.473894,0.473908,0.473908,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48297,0.47389,0.473922,3.1716e-05,0.473894,0.4739,0.473903,0.473907,0.473918,0.473918,2.1716e-05,4.089e-06,2.3538e-05,8.451e-06,1.0998e-05,1e-05
48299,0.4739,0.473932,3.1716e-05,0.473904,0.47391,0.47391,0.473914,0.473928,0.473928,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48300,0.47391,0.473942,3.1716e-05,0.473914,0.47392,0.47392,0.473924,0.473938,0.473938,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48301,0.47392,0.473952,3.1716e-05,0.473924,0.47393,0.47393,0.473934,0.473948,0.473948,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48302,0.47393,0.473962,3.1716e-05,0.473934,0.47394,0.47394,0.473944,0.473958,0.473958,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48303,0.47394,0.473972,3.1716e-05,0.473944,0.47395,0.47395,0.473954,0.473968,0.473968,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48304,0.47395,0.473982,3.1716e-05,0.473954,0.47396,0.47396,0.473964,0.473978,0.473978,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48305,0.47396,0.473992,3.1716e-05,0.473964,0.47397,0.47397,0.473974,0.473988,0.473988,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48306,0.47397,0.474002,3.1716e-05,0.473974,0.47398,0.47398,0.473984,0.473998,0.473998,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48307,0.47398,0.474012,3.1716e-05,0.473984,0.47399,0.47399,0.473994,0.474008,0.474008,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48308,0.47399,0.474022,3.1716e-05,0.473994,0.474,0.474,0.474004,0.474018,0.474018,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48309,0.474,0.474032,3.1716e-05,0.474004,0.47401,0.47401,0.474014,0.474028,0.474028,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48310,0.47401,0.474042,3.1716e-05,0.474014,0.47402,0.47402,0.474024,0.474038,0.474038,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48311,0.47402,0.474052,3.1716e-05,0.474024,0.47403,0.47403,0.474034,0.474048,0.474048,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48312,0.47403,0.474062,3.1716e-05,0.474034,0.47404,0.47404,0.474044,0.474058,0.474058,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48313,0.47404,0.474072,3.1716e-05,0.474044,0.47405,0.47405,0.474054,0.474068,0.474068,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48314,0.47405,0.474082,3.1716e-05,0.474054,0.47406,0.47406,0.474064,0.474078,0.474078,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48315,0.47406,0.474092,3.1716e-05,0.474064,0.47407,0.47407,0.474074,0.474088,0.474088,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48316,0.47407,0.474102,3.1716e-05,0.474074,0.47408,0.47408,0.474084,0.474098,0.474098,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48317,0.47408,0.474112,3.1716e-05,0.474084,0.47409,0.47409,0.474094,0.474108,0.474108,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48318,0.47409,0.474122,3.1716e-05,0.474094,0.4741,0.4741,0.474104,0.474118,0.474118,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48319,0.4741,0.474132,3.1716e-05,0.474104,0.47411,0.47411,0.474114,0.474128,0.474128,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48320,0.47411,0.474142,3.1716e-05,0.474114,0.47412,0.47412,0.474124,0.474138,0.474138,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48321,0.47412,0.474152,3.1716e-05,0.474124,0.47413,0.47413,0.474134,0.474148,0.474148,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48322,0.47413,0.474162,3.1716e-05,0.474134,0.47414,0.47414,0.474144,0.474158,0.474158,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48323,0.47414,0.474172,3.1716e-05,0.474144,0.47415,0.47415,0.474154,0.474168,0.474168,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48324,0.47415,0.474182,3.1716e-05,0.474154,0.47416,0.47416,0.474164,0.474178,0.474178,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48325,0.47416,0.474192,3.1716e-05,0.474164,0.47417,0.47417,0.474174,0.474188,0.474188,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48326,0.47417,0.474202,3.1716e-05,0.474174,0.47418,0.47418,0.474184,0.474198,0.474198,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48327,0.47418,0.474212,3.1716e-05,0.474184,0.47419,0.47419,0.474194,0.474208,0.474208,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48328,0.47419,0.474222,3.1716e-05,0.474194,0.4742,0.4742,0.474204,0.474218,0.474218,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48329,0.4742,0.474232,3.1716e-05,0.474204,0.47421,0.47421,0.474214,0.474228,0.474228,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48330,0.47421,0.474242,3.1716e-05,0.474214,0.47422,0.47422,0.474224,0.474238,0.474238,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48331,0.47422,0.474252,3.1716e-05,0.474224,0.47423,0.47423,0.474234,0.474248,0.474248,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48332,0.47423,0.474262,3.1716e-05,0.474234,0.47424,0.47424,0.474244,0.474258,0.474258,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48333,0.47424,0.474272,3.1716e-05,0.474244,0.47425,0.47425,0.474254,0.474268,0.474268,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48334,0.47425,0.474282,3.1716e-05,0.474254,0.47426,0.47426,0.474264,0.474278,0.474278,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48335,0.47426,0.474292,3.1716e-05,0.474264,0.47427,0.47427,0.474274,0.474288,0.474288,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48336,0.47427,0.474302,3.1716e-05,0.474274,0.47428,0.47428,0.474284,0.474298,0.474298,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48337,0.47428,0.474312,3.1716e-05,0.474284,0.47429,0.47429,0.474294,0.474308,0.474308,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48338,0.47429,0.474322,3.1716e-05,0.474294,0.4743,0.4743,0.474304,0.474318,0.474318,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48339,0.4743,0.474332,3.1716e-05,0.474304,0.47431,0.47431,0.474314,0.474328,0.474328,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48340,0.47431,0.474342,3.1716e-05,0.474314,0.47432,0.47432,0.474324,0.474338,0.474338,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48341,0.47432,0.474352,3.1716e-05,0.474324,0.47433,0.47433,0.474334,0.474348,0.474348,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48342,0.47433,0.474362,3.1716e-05,0.474334,0.47434,0.47434,0.474344,0.474358,0.474358,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48343,0.47434,0.474372,3.1716e-05,0.474344,0.47435,0.47435,0.474354,0.474368,0.474368,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48344,0.47435,0.474382,3.1716e-05,0.474354,0.47436,0.47436,0.474364,0.474378,0.474378,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48345,0.47436,0.474392,3.1716e-05,0.474364,0.47437,0.47437,0.474374,0.474388,0.474388,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48346,0.47437,0.474402,3.1716e-05,0.474374,0.47438,0.47438,0.474384,0.474398,0.474398,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48347,0.47438,0.474412,3.1716e-05,0.474384,0.47439,0.47439,0.474394,0.474408,0.474408,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48348,0.47439,0.474422,3.1716e-05,0.474394,0.4744,0.4744,0.474404,0.474418,0.474418,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48349,0.4744,0.474432,3.1716e-05,0.474404,0.47441,0.47441,0.474414,0.474428,0.474428,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48350,0.47441,0.474442,3.1716e-05,0.474414,0.47442,0.47442,0.474424,0.474438,0.474438,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48351,0.47442,0.474452,3.1716e-05,0.474424,0.47443,0.47443,0.474434,0.474448,0.474448,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48352,0.47443,0.474462,3.1716e-05,0.474434,0.47444,0.47444,0.474444,0.474458,0.474458,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48353,0.47444,0.474472,3.1716e-05,0.474444,0.47445,0.47445,0.474454,0.474468,0.474468,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48354,0.47445,0.474482,3.1716e-05,0.474454,0.47446,0.47446,0.474464,0.474478,0.474478,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48355,0.47446,0.474492,3.1716e-05,0.474464,0.47447,0.47447,0.474474,0.474488,0.474488,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48356,0.47447,0.474502,3.1716e-05,0.474474,0.47448,0.47448,0.474484,0.474498,0.474498,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48357,0.47448,0.474512,3.1716e-05,0.474484,0.47449,0.47449,0.474494,0.474508,0.474508,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48358,0.47449,0.474522,3.1716e-05,0.474494,0.4745,0.4745,0.474504,0.474518,0.474518,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48359,0.4745,0.474532,3.1716e-05,0.474504,0.47451,0.47451,0.474514,0.474528,0.474528,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48360,0.47451,0.474542,3.1716e-05,0.474514,0.47452,0.47452,0.474524,0.474538,0.474538,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48361,0.47452,0.474552,3.1716e-05,0.474524,0.47453,0.47453,0.474534,0.474548,0.474548,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48362,0.47453,0.474562,3.1716e-05,0.474534,0.47454,0.47454,0.474544,0.474558,0.474558,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48364,0.47454,0.474572,3.1716e-05,0.474544,0.47455,0.474555,0.474559,0.474568,0.474568,2.1716e-05,4.089e-06,2.3538e-05,1.0942e-05,8.507e-06,1e-05
48365,0.47455,0.474582,3.1716e-05,0.474554,0.47456,0.47456,0.474564,0.474578,0.474578,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48366,0.47456,0.474592,3.1716e-05,0.474564,0.47457,0.47457,0.474574,0.474588,0.474588,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48367,0.47457,0.474602,3.1716e-05,0.474574,0.47458,0.47458,0.474584,0.474598,0.474598,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48369,0.47458,0.474612,3.1716e-05,0.474584,0.47459,0.47459,0.474594,0.474608,0.474608,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48370,0.47459,0.474622,3.1716e-05,0.474594,0.4746,0.4746,0.474604,0.474618,0.474618,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48371,0.4746,0.474632,3.1716e-05,0.474604,0.47461,0.47461,0.474614,0.474628,0.474628,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48372,0.47461,0.474642,3.1716e-05,0.474614,0.47462,0.47462,0.474624,0.474638,0.474638,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48373,0.47462,0.474652,3.1716e-05,0.474624,0.47463,0.47463,0.474634,0.474648,0.474648,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48374,0.47463,0.474662,3.1716e-05,0.474634,0.47464,0.47464,0.474644,0.474658,0.474658,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48375,0.47464,0.474672,3.1716e-05,0.474644,0.47465,0.47465,0.474654,0.474668,0.474668,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48376,0.47465,0.474682,3.1716e-05,0.474654,0.47466,0.47466,0.474664,0.474678,0.474678,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48377,0.47466,0.474692,3.1716e-05,0.474664,0.47467,0.47467,0.474674,0.474688,0.474688,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48378,0.47467,0.474702,3.1716e-05,0.474674,0.47468,0.47468,0.474684,0.474698,0.474698,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48379,0.47468,0.474712,3.1716e-05,0.474684,0.47469,0.47469,0.474694,0.474708,0.474708,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48380,0.47469,0.474722,3.1716e-05,0.474694,0.4747,0.4747,0.474704,0.474718,0.474718,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48381,0.4747,0.474732,3.1716e-05,0.474704,0.47471,0.47471,0.474714,0.474728,0.474728,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48382,0.47471,0.474742,3.1716e-05,0.474714,0.47472,0.47472,0.474724,0.474738,0.474738,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48383,0.47472,0.474752,3.1716e-05,0.474724,0.47473,0.47473,0.474734,0.474748,0.474748,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48384,0.47473,0.474762,3.1716e-05,0.474734,0.47474,0.47474,0.474744,0.474758,0.474758,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48385,0.47474,0.474772,3.1716e-05,0.474744,0.47475,0.47475,0.474754,0.474768,0.474768,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48386,0.47475,0.474782,3.1716e-05,0.474754,0.47476,0.47476,0.474764,0.474778,0.474778,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48387,0.47476,0.474792,3.1716e-05,0.474764,0.47477,0.47477,0.474774,0.474788,0.474788,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48388,0.47477,0.474802,3.1716e-05,0.474774,0.47478,0.47478,0.474784,0.474798,0.474798,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48389,0.47478,0.474812,3.1716e-05,0.474784,0.47479,0.47479,0.474794,0.474808,0.474808,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48390,0.47479,0.474822,3.1716e-05,0.474794,0.4748,0.4748,0.474804,0.474818,0.474818,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48391,0.4748,0.474832,3.1716e-05,0.474804,0.47481,0.47481,0.474814,0.474828,0.474828,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48392,0.47481,0.474842,3.1716e-05,0.474814,0.47482,0.47482,0.474824,0.474838,0.474838,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48393,0.47482,0.474852,3.1716e-05,0.474824,0.47483,0.47483,0.474834,0.474848,0.474848,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48394,0.47483,0.474862,3.1716e-05,0.474834,0.47484,0.47484,0.474844,0.474858,0.474858,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48395,0.47484,0.474872,3.1716e-05,0.474844,0.47485,0.47485,0.474854,0.474868,0.474868,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48396,0.47485,0.474882,3.1716e-05,0.474854,0.47486,0.47486,0.474864,0.474878,0.474878,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48397,0.47486,0.474892,3.1716e-05,0.474864,0.47487,0.47487,0.474874,0.474888,0.474888,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48398,0.47487,0.474902,3.1716e-05,0.474874,0.47488,0.47488,0.474884,0.474898,0.474898,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48399,0.47488,0.474912,3.1716e-05,0.474884,0.47489,0.47489,0.474894,0.474908,0.474908,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48400,0.47489,0.474922,3.1716e-05,0.474894,0.4749,0.4749,0.474904,0.474918,0.474918,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48401,0.4749,0.474932,3.1716e-05,0.474904,0.47491,0.47491,0.474914,0.474928,0.474928,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48402,0.47491,0.474942,3.1716e-05,0.474914,0.47492,0.47492,0.474924,0.474938,0.474938,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48403,0.47492,0.474952,3.1716e-05,0.474924,0.47493,0.47493,0.474934,0.474948,0.474948,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48404,0.47493,0.474962,3.1716e-05,0.474934,0.47494,0.47494,0.474944,0.474958,0.474958,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
48405,0.47494,0.474972,3.1716e-05,0.474944,0.47495,0.47495,0.474954,0.474968,0.474968,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
